23	8	Div Bldg Serv & Energy Syst
23	9	AIIR Asociatia Inginerilor Instalatii Filiala Val
23	10	Aalto Univ
23	10	Dept Civil Engn
23	11	Tallinn Univ Technol
23	11	Smart City Ctr Excellence
24	0	Univ Laval
24	0	Ctr Integre Univ Desante & Serv Sociaux Capitale N
24	0	VITAM Ctr Rech Sante Durable
24	0	Quebec City
24	1	Univ Laval
24	1	Unite Soutien Syst Sante Apprenant Quebec
24	1	Quebec City
24	2	Univ Laval
24	2	Fac Med
24	2	Quebec City
24	3	Univ Laval
24	3	CubecXpert
24	3	Quebec City
24	4	Univ Laval
24	4	Fac Nursing
24	4	Quebec City
24	5	McGill Univ
24	5	Fac Med & Hlth Sci
24	5	Sch Phys & Occupat Therapy
24	5	Montreal
24	6	Stellenbosch Univ
24	6	Int Dev Res Ctr
24	7	Stellenbosch Univ
24	7	Fac Med & Hlth Sci
24	8	Univ Sydney
24	8	Sch Publ Hlth
24	9	NSW Minist Hlth
24	9	Ctr Epidemiol & Evidence
24	10	Univ Newcastle
24	10	Sch Med & Publ Hlth
24	11	Univ Newcastle
24	11	Natl Ctr Implementat Sci
24	12	Hunter New England Populat Hlth
24	13	VITAM Ctr Rech Sante Durable
24	13	2480 Chemin Canardiere
24	13	Quebec City
25	0	Beijing Normal Univ
25	0	Sch Environm
25	0	State Key Lab Water Environm Simulat
25	1	Minist Ecol & Environm Peoples Republ China
25	1	Solid Waste & Chem Management Ctr
25	1	Yuhuinanlu 1
26	0	Univ Barcelona
26	0	Fac Pharm & Food Sci
26	0	Dept Biol Hlth & Environm
26	0	Av Joan XXIII S-N
26	1	Univ Barcelona
26	1	Solidar Fdn Univ Barcelona
26	1	Nat Based Solut Sustainable Dev Area
26	1	Melcior Palau 140
26	2	Univ A Coruna
26	2	SEDAQUA
26	2	Lab Chem Phys & Chem Engn
26	2	Campus A Zapateira S-N
26	3	Gaston Berger Univ St Louis
26	3	Appl Sci & Technol Training & Res Unit
26	3	Lab Atmospher & Ocean Sci
26	3	BP 234
26	4	Gaston Berger Univ St Louis
26	4	Geog Dept
26	4	BP 234
27	0	Univ Paris Cite
27	0	Ladyss
27	0	UMR 533
27	1	LabEx DynamiTe
28	0	Univ Southern Denmark
28	0	Dept Green Technol
28	0	SDU Life Cycle Engn
28	1	Univ Sheffield
28	1	Dept Civil & Struct Engn
28	1	Sheffield
29	0	Am Inst Sust Sci & Tech
30	0	Huazhong Univ Sci & Technol
30	0	Wuhan Natl Lab Optoelect
30	0	Wuhan 430074
30	1	Huazhong Univ Sci & Technol
30	1	Sch Chem & Chem Engn
30	1	Wuhan 430074
30	2	Huazhong Univ Sci & Technol
30	2	Sch Energy & Power Engn
30	2	Wuhan 430074
30	3	City Univ Hong Kong
30	3	Dept Mat Sci & Engn
30	3	Dept Phys
30	3	Kowloon
30	3	Tat Chee Ave
30	4	Wuhan Univ Sci & Technol
30	4	Inst Adv Mat & Nanotechnol
30	4	State Key Lab Refractories & Met
30	4	Wuhan 430081
31	0	Yibin Univ
31	0	Dept Mat & Chem Engn
32	0	Vanderbilt Univ
32	0	Med Ctr
32	0	1161-21st Ave South
32	0	A-2200 Med Ctr North
32	1	Niigata Univ
32	1	Grad Sch Med & Dent Sci
32	2	Univ Southampton
32	2	Southampton
32	3	Lackland AFB
32	3	Wilford Hall Ambulatory Surg Ctr
32	4	Loyola Univ Med Ctr
32	5	Univ British Columbia
32	5	Vancouver
32	6	BC Childrens Hosp
32	6	Vancouver
32	7	Harvard Med Sch
32	7	Massachusetts Eye & Ear
32	8	NIAMSD
32	8	NIH
32	9	Univ Tennessee Hlth Sci
32	10	Technion Israel Inst Technol
32	10	Emek Med Ctr
32	11	Univ Toronto
32	11	Sunnybrook Hlth Sci Ctr
32	11	Toronto
32	12	Univ Alabama Birmingham
32	13	Childrens Mercy Hosp
32	14	Wake Forest Baptist Med Ctr
32	15	Wake Forest Univ
32	15	Sch Med
32	16	Natl Yang Ming Univ
32	17	Mem Sloan Kettering Canc Ctr
32	17	1275 York Ave
32	18	Univ Cape Town
32	19	Groote Schuur Hosp
32	20	Murdoch Univ
32	20	Inst Immunol & Infect Dis
32	20	Murdoch
32	21	NHGRI
32	21	NIH
32	22	Uniformed Serv Univ Hlth Sci
32	22	F Edward Hebert Sch Med
32	23	Univ Penn
32	24	Massachusetts Gen Hosp
32	25	Univ Freiburg
32	25	Med Ctr
32	26	Univ Freiburg
32	26	Med Fac
32	27	Univ Florida
32	28	Univ Liverpool
32	28	Liverpool
32	29	Univ Toronto
32	29	Toronto
32	30	Hosp Sick Children
32	30	Toronto
32	31	Univ Calif San Francisco
32	32	Univ Paris Est Creteil
32	33	Showa Univ
32	33	Sch Med
32	34	Mahidol Univ
32	34	Ramathibodi Hosp
32	35	Duke NUS Med Sch
32	36	Hlth Sci Author
32	37	Austin Hlth
32	37	Heidelberg
32	38	Univ Melbourne
32	38	Melbourne
32	39	US FDA
32	40	NIAID
32	40	NIH
32	40	9000 Rockville Pike
32	41	Univ Ottawa
32	41	Ottawa
32	42	Chang Gung Mem Hosp
33	0	Wuhan Univ Sci & Technol
33	0	Inst Adv Mat & Nanotechnol
33	0	State Key Lab Refractories & Met
33	1	Xiamen Univ
33	1	Coll Mat
33	1	State Key Lab Phys Chem Solid Surfaces
33	2	Huazhong Univ Sci & Technol
33	2	Sch Opt & Elect Informat
33	2	Wuhan Natl Lab Optoelect WNLO
33	3	Univ Calif San Diego
33	3	Ctr Memory & Recording Res Bldg
33	4	City Univ Hong Kong
33	4	Dept Phys
33	4	Dept Mat Sci & Engn
33	4	Kowloon
33	4	Tat Chee Ave
33	5	City Univ Hong Kong
33	5	Dept Biomed Engn
33	5	Kowloon
33	5	Tat Chee Ave
34	0	Univ Palermo
34	0	Dipartimento Progetto & Costruz Edilizia
34	1	CTG Italcementi Grp
35	0	Yangzhou Univ
35	0	Coll Phys Sci & Technol
35	1	Yangzhou Univ
35	1	Interdisciplinary Res Ctr
35	2	Jiangsu Univ Sci & Technol
35	2	Sch Sci
36	0	Univ Manchester
36	0	Manchester Architecture Res Ctr
36	0	Manchester
36	1	Univ Lancaster
