54	17	Aksakal H
54	18	Albacete JL
54	19	Albergo S
54	20	Alekou A
54	21	Aleksa M
54	22	Aleksan R
54	23	Fernandez RMA
54	24	Alexahin Y
54	25	Alía RG
54	26	Alioli S
54	27	Tehrani NA
54	28	Allanach BC
54	29	Allport PP
54	30	Altinli M
54	31	Altmannshofer W
54	32	Ambrosio G
54	33	Amorim D
54	34	Amstutz O
54	35	Anderlini L
54	36	Andreazza A
54	37	Andreini M
54	38	Andriatis A
54	39	Andris C
54	40	Andronic A
54	41	Angelucci M
54	42	Antinori F
54	43	Antipov SA
54	44	Antonelli M
54	45	Antonello M
54	46	Antonioli P
54	47	Antusch S
54	48	Anulli F
54	49	Apolinário L
54	50	Apollinari G
54	51	Apollonio A
54	52	Appelö D
54	53	Appleby RB
54	54	Apyan A
54	55	Apyan A
54	56	Arbey A
54	57	Arbuzov A
54	58	Arduini G
54	59	Ari V
54	60	Arias S
54	61	Armesto N
54	62	Arnaldi R
54	63	Arsenyev SA
54	64	Arzeo M
54	65	Asai S
54	66	Aslanides E
54	67	Assmann RW
54	68	Astapovych D
54	69	Atanasov M
54	70	Atieh S
54	71	Attié D
54	72	Auchmann B
54	73	Audurier A
54	74	Aull S
54	75	Aumon S
54	76	Aune S
54	77	Avino F
54	78	Avrillaud G
54	79	Aydin G
54	80	Azatov A
54	81	Azuelos G
54	82	Azzi P
54	83	Azzolini O
54	84	Azzurri P
54	85	Bacchetta N
54	86	Bacchiocchi E
54	87	Bachacou H
54	88	Baek YW
54	89	Baglin V
54	90	Bai Y
54	91	Baird S
54	92	Baker MJ
54	93	Baldwin MJ
54	94	Ball AH
54	95	Ballarino A
54	96	Banerjee S
54	97	Barber DP
54	98	Barducci D
54	99	Barjhoux P
54	100	Barna D
54	101	Barnaföldi GG
54	102	Barnes MJ
54	103	Barr A
54	104	García JB
54	105	Da Costa JBG
54	106	Bartmann W
54	107	Baryshevsky V
54	108	Barzi E
54	109	Bass SA
54	110	Bastianin A
54	111	Baudouy B
54	112	Bauer F
54	113	Bauer M
54	114	Baumgartner T
54	115	Bautista-Guzmán I
54	116	Bayindir C
54	117	Beaudette F
54	118	Bedeschi F
54	119	Béguin M
54	120	Bellafont I
54	121	Bellagamba L
54	122	Bellegarde N
54	123	Belli E
54	124	Bellingeri E
54	125	Bellini F
54	126	Bellomo G
54	127	Belomestnykh S
54	128	Bencivenni G
54	129	Benedikt M
54	130	Bernardi G
54	131	Bernardi J
54	132	Bernet C
54	133	Bernhardt JM
54	134	Bernini C
54	135	Berriaud C
54	136	Bertarelli A
54	137	Bertolucci S
54	138	Besana MI
54	139	Besançon M
54	140	Beznosov O
54	141	Bhat P
54	142	Bhat C
54	143	Biagini ME
54	144	Biarrotte JL
54	145	Chevalier AB
54	146	Bielert ER
54	147	Biglietti M
54	148	Bilei GM
54	149	Bilki B
54	150	Biscari C
54	151	Bishara F
54	152	Blanco-García OR
54	153	Blánquez FR
54	154	Blekman F
54	155	Blondel A
54	156	Blümlein J
54	157	Boccali T
54	158	Boels R
54	159	Bogacz SA
54	160	Bogomyagkov A
54	161	Boine-Frankenheim O
54	162	Boland MJ
54	163	Bologna S
54	164	Bolukbasi O
54	165	Bomben M
54	166	Bondarenko S
54	167	Bonvini M
54	168	Boos E
54	169	Bordini B
54	170	Bordry F
54	171	Borghello G
54	172	Borgonovi L
54	173	Borowka S
54	174	Bortoletto D
54	175	Boscherini D
54	176	Boscolo M
54	177	Boselli S
54	178	Bosley RR
54	179	Bossu F
54	180	Botta C
54	181	Bottura L
54	182	Boughezal R
54	183	Boutin D
54	184	Bovone G
54	185	Jelisavic IB
54	186	Bozbey A
54	187	Bozzi C
54	188	Bozzini D
54	189	Braccini V
54	190	Braibant-Giacomelli S
54	191	Bramante J
54	192	Braun-Munzinger P
54	193	Briffa JA
54	194	Britzger D
54	195	Brodsky SJ
54	196	Brooke JJ
54	197	Bruce R
54	198	De Renstrom PB
54	199	Bruna E
54	200	Brüning O
54	201	Brunner O
