55	144	Mexico
55	145	Netherlands
55	146	Spain
55	147	USA
55	148	USA
55	149	USA
55	150	USA
55	151	Canada
55	152	USA
55	153	Germany
55	154	Peoples R China
55	155	Russia
55	156	Peoples R China
55	157	Finland
